image_filename,has_detection,person_detected,object_detected,vehicle_detected,animal_detected,food_detected,face_count,gray_histogram,gray_median,hue_histogram,hue_median,saturation_histogram,saturation_median,value_histogram,value_median,edges
https_i.ytimg.comviEMTo2UqcnGgdefault.jpg,False,False,False,False,False,False,0,[0.37487745 0.18104575 0.22377451 0.17438725 0.04591503],85.0,[0.54117647 0.00281863 0.02328431 0.13051471 0.30220588],26.0,[0.21053922 0.31102941 0.29889706 0.12598039 0.05355392],98.0,[0.37107843 0.2182598  0.20392157 0.12254902 0.08419118],79.0,0.19852941176470587
https_i.ytimg.comviENr6CXm1YxUdefault.jpg,True,True,False,False,False,False,0,[0.09624183 0.53255719 0.10249183 0.1439134  0.12479575],98.0,[0.15208333 0.00551471 0.79754902 0.01066176 0.03419118],97.0,[0.07879902 0.13664216 0.09338235 0.3314951  0.35968137],198.0,[0.05637255 0.69203431 0.17193627 0.06568627 0.01397059],91.0,0.11593137254901961
https_i.ytimg.comviEOmcGbXsRM8default.jpg,True,True,False,False,False,False,1,[0.24468954 0.15453431 0.39211601 0.11981209 0.08884804],114.0,[0.03786765 0.00894608 0.11470588 0.78639706 0.05208333],116.0,[0.16115196 0.23088235 0.24105392 0.22953431 0.13737745],124.0,[0.53223039 0.16973039 0.07965686 0.08921569 0.12916667],46.0,0.18480392156862746
https_i.ytimg.comviEP06RO4INwsdefault.jpg,False,False,False,False,False,False,0,[0.54575163 0.10882353 0.2056781  0.02495915 0.11478758],43.0,[0.37377451 0.01482843 0.06495098 0.51041667 0.03602941],105.0,[0.62181373 0.2377451  0.05477941 0.02843137 0.05723039],42.0,[0.62928922 0.05637255 0.01115196 0.01605392 0.28713235],26.0,0.08223039215686274
https_i.ytimg.comviEP5ExDvQ3p4default.jpg,True,True,True,False,False,False,2,[0.37806373 0.20690359 0.17189542 0.15392157 0.08921569],78.0,[0.79534314 0.07083333 0.08504902 0.00747549 0.04129902],15.0,[0.07671569 0.16078431 0.32794118 0.27953431 0.15502451],144.0,[0.22745098 0.34154412 0.17634804 0.14203431 0.11262255],87.0,0.2699754901960784
https_i.ytimg.comviEP_2NXe0_1gdefault.jpg,True,True,True,False,False,False,0,[0.40351307 0.19497549 0.25686275 0.09583333 0.04881536],73.0,[0.53933824 0.00355392 0.01323529 0.28247549 0.16139706],20.0,[0.4997549  0.28884804 0.16544118 0.02659314 0.01936275],51.0,[0.17414216 0.28897059 0.30183824 0.10992647 0.12512255],109.0,0.19276960784313726
https_i.ytimg.comviEQ748TZcuqsdefault.jpg,False,False,False,False,False,False,0,[0.37087418 0.19812092 0.17148693 0.08284314 0.17667484],83.0,[0.41703431 0.3942402  0.10539216 0.06997549 0.01335784],43.0,[0.48921569 0.22352941 0.17205882 0.0439951  0.07120098],56.0,[0.01495098 0.09791667 0.23455882 0.19840686 0.45416667],196.0,0.2529411764705882
https_i.ytimg.comviEQqIiTk2fy4default.jpg,False,False,False,False,False,False,0,[0.37414216 0.1306781  0.12205882 0.14048203 0.23263889],100.0,[0.44227941 0.08651961 0.18639706 0.08431373 0.2004902 ],56.0,[0.62965686 0.16213235 0.15894608 0.0307598  0.0185049 ],31.0,[0.00735294 0.0254902  0.06017157 0.23541667 0.67156863],222.0,0.24950980392156863
https_i.ytimg.comviEQvdKS-QX_Edefault.jpg,True,True,True,False,False,False,0,[0.22336601 0.17879902 0.31576797 0.1252451  0.1568219 ],112.0,[0.20392157 0.03848039 0.15857843 0.54436275 0.05465686],111.0,[0.20428922 0.17843137 0.14387255 0.1942402  0.27916667],142.0,[0.23406863 0.26213235 0.17818627 0.13431373 0.19129902],103.0,0.18125
https_i.ytimg.comviEQwhPkX3fnMdefault.jpg,False,False,False,False,False,False,0,[0.47111928 0.13280229 0.09718137 0.23651961 0.06237745],68.0,[0.44607843 0.03419118 0.13995098 0.06262255 0.31715686],80.0,"[8.90441176e-01 1.06862745e-01 2.08333333e-03 1.22549020e-04
 4.90196078e-04]",19.0,[0.06593137 0.13860294 0.20428922 0.40980392 0.18137255],163.0,0.1323529411764706
https_i.ytimg.comviEQzWr52gCWAdefault.jpg,True,True,True,False,False,False,0,[0.40281863 0.18308824 0.17875817 0.10767974 0.12765523],81.0,[0.92585784 0.00625    0.00490196 0.02377451 0.03921569],13.0,[0.08431373 0.39987745 0.30343137 0.12009804 0.09227941],104.0,[0.19730392 0.14473039 0.2060049  0.16519608 0.28676471],145.0,0.23370098039215687
https_i.ytimg.comviERBEwrn4f7Qdefault.jpg,True,True,True,False,False,False,2,[0.37165033 0.22455065 0.20196078 0.12663399 0.07520425],85.0,[0.49068627 0.01727941 0.13823529 0.17254902 0.18125   ],55.0,[0.13504902 0.38370098 0.22757353 0.09595588 0.15772059],99.0,[0.4814951  0.15894608 0.17181373 0.11985294 0.06789216],56.0,0.1948529411764706
https_i.ytimg.comviEROqrFqHegsdefault.jpg,True,False,True,False,False,False,0,[0.21372549 0.12038399 0.36793301 0.14346405 0.15449346],111.0,[0.13088235 0.01115196 0.18284314 0.64178922 0.03333333],109.0,[0.11875    0.02977941 0.11519608 0.31127451 0.425     ],194.0,[0.3872549  0.2810049  0.19730392 0.09595588 0.03848039],66.0,0.15379901960784315
https_i.ytimg.comviERyfRmz0N-wdefault.jpg,True,True,True,False,False,False,0,[0.43161765 0.21989379 0.17569444 0.09579248 0.07700163],66.0,[0.70955882 0.18112745 0.05772059 0.02438725 0.02720588],27.0,[0.27389706 0.35061275 0.25367647 0.08026961 0.04154412],84.0,[0.18504902 0.20428922 0.2377451  0.18345588 0.18946078],126.0,0.28088235294117647
https_i.ytimg.comviESKmRiLjNpgdefault.jpg,True,True,False,False,False,False,0,[0.35412582 0.31662582 0.29583333 0.02365196 0.00976307],71.0,[0.05392157 0.03026961 0.26311275 0.58909314 0.06360294],115.0,[0.75612745 0.17830882 0.03639706 0.0125     0.01666667],27.0,[0.24534314 0.54852941 0.17965686 0.01384804 0.01262255],68.0,0.1810049019607843
https_i.ytimg.comviESRAQtXVQL0default.jpg,True,True,False,False,False,False,0,[0.42377451 0.21662582 0.14187092 0.13357843 0.08415033],64.0,[0.62757353 0.04901961 0.08737745 0.09620098 0.13982843],20.0,[0.37291667 0.41678922 0.10710784 0.04289216 0.06029412],60.0,[0.24632353 0.1375     0.19754902 0.22647059 0.19215686],132.0,0.2275735294117647
https_i.ytimg.comviESyJop31cmYdefault.jpg,False,False,False,False,False,False,0,[0.23925654 0.27781863 0.27982026 0.15428922 0.04881536],101.0,[0.29387255 0.14779412 0.39154412 0.16580882 0.00098039],98.0,[0.27598039 0.47536765 0.18480392 0.05085784 0.0129902 ],68.0,[0.02965686 0.15392157 0.23835784 0.27634804 0.30171569],164.0,0.19926470588235295
https_i.ytimg.comviET6XGZqOyjYdefault.jpg,True,True,False,False,False,False,0,[0.48754085 0.15849673 0.10964052 0.08496732 0.15935458],54.0,[0.82095588 0.04166667 0.06715686 0.03161765 0.03860294],14.0,[0.39779412 0.33995098 0.16335784 0.04191176 0.05698529],64.0,[0.22009804 0.07696078 0.10514706 0.17671569 0.42107843],184.0,0.22303921568627452
https_i.ytimg.comviETabBP9tUD4default.jpg,True,True,True,False,False,False,1,[0.2876634  0.15841503 0.29272876 0.07949346 0.18169935],108.0,[0.13835784 0.01421569 0.18848039 0.58014706 0.07879902],117.0,[0.23284314 0.13406863 0.08958333 0.10306373 0.44044118],179.0,[0.48394608 0.27022059 0.06875    0.07242647 0.10465686],52.0,0.2219362745098039
https_i.ytimg.comviEU-eQpCqBXQdefault.jpg,False,False,False,False,False,False,1,[0.73304739 0.04195261 0.02777778 0.03594771 0.16127451],0.0,[0.97058824 0.         0.         0.         0.02941176],0.0,"[9.99509804e-01 1.22549020e-04 1.22549020e-04 0.00000000e+00
 2.45098039e-04]",0.0,[0.22904412 0.12573529 0.05379902 0.10784314 0.48357843],195.0,0.2025735294117647
https_i.ytimg.comviEUPlbO3Ub2Idefault.jpg,True,True,True,False,False,True,3,[0.39264706 0.14955065 0.10870098 0.11646242 0.23263889],87.0,[0.85968137 0.01384804 0.01458333 0.00931373 0.10257353],10.0,[0.28235294 0.32683824 0.19718137 0.07659314 0.11703431],83.0,[0.02941176 0.10122549 0.11164216 0.17683824 0.58088235],216.0,0.25098039215686274
https_i.ytimg.comviEUfZCJtfAYAdefault.jpg,True,False,True,False,True,False,0,[0.39125817 0.26413399 0.19865196 0.08145425 0.06450163],72.0,[0.67377451 0.13198529 0.03137255 0.13296569 0.02990196],27.0,[0.23186275 0.50220588 0.18382353 0.03492647 0.04718137],77.0,[0.15490196 0.25257353 0.26715686 0.18259804 0.14276961],120.0,0.31752450980392155
https_i.ytimg.comviEUtaUM0mfc8default.jpg,True,True,True,False,False,False,0,[0.19232026 0.16854575 0.38843954 0.13043301 0.12026144],115.0,[0.34215686 0.00772059 0.17046569 0.35208333 0.12757353],107.0,[0.09620098 0.21446078 0.2129902  0.14411765 0.33223039],146.0,[0.13590686 0.24693627 0.44607843 0.14252451 0.02855392],114.0,0.2633578431372549
https_i.ytimg.comviEUwzWHD3Htgdefault.jpg,True,False,True,True,False,False,0,[0.50706699 0.28574346 0.13921569 0.0505719  0.01740196],50.0,[0.55441176 0.31470588 0.0314951  0.03517157 0.06421569],35.0,[0.4685049  0.33296569 0.14093137 0.0314951  0.02610294],55.0,[0.23051471 0.45110294 0.23394608 0.05833333 0.02610294],79.0,0.19620098039215686
https_i.ytimg.comviEVNYfoFcrZYdefault.jpg,True,True,True,False,False,False,0,[0.07389706 0.17949346 0.27687908 0.17348856 0.29624183],133.0,[0.11090686 0.00612745 0.16188725 0.45098039 0.27009804],108.0,[0.08884804 0.49571078 0.16421569 0.10012255 0.15110294],92.0,[0.01948529 0.02561275 0.05490196 0.16789216 0.73210784],230.0,0.13590686274509803
https_i.ytimg.comviEW3KD4kqqugdefault.jpg,True,True,True,False,False,False,1,[0.12879902 0.11638072 0.34562908 0.17634804 0.23284314],137.0,[0.19044118 0.01544118 0.08676471 0.42892157 0.27843137],124.0,[0.15465686 0.26678922 0.15147059 0.09448529 0.33259804],125.0,[0.06936275 0.0682598  0.27573529 0.23272059 0.35392157],168.0,0.1922794117647059
https_i.ytimg.comviEWf7P3okX9sdefault.jpg,False,False,False,False,False,False,1,[0.56037582 0.13566176 0.09468954 0.10191993 0.10735294],38.0,[0.75465686 0.03431373 0.02732843 0.04754902 0.13615196],20.0,[0.47671569 0.26691176 0.14803922 0.06360294 0.04473039],55.0,[0.43566176 0.10171569 0.07352941 0.11446078 0.27463235],82.0,0.1889705882352941
https_i.ytimg.comviEXZmln6LY6kdefault.jpg,True,True,True,False,False,False,0,[0.69934641 0.08770425 0.07818627 0.05518791 0.07957516],0.0,[0.73921569 0.08137255 0.07965686 0.07426471 0.0254902 ],0.0,[0.63615196 0.09129902 0.06446078 0.0439951  0.16409314],9.0,[0.69264706 0.06433824 0.06875    0.09963235 0.07463235],1.0,0.10575980392156863
https_i.ytimg.comviEY8rq1AyCPYdefault.jpg,False,False,False,False,False,False,0,[0.44015523 0.17156863 0.12283497 0.14910131 0.11633987],66.0,[0.97561275 0.00355392 0.00208333 0.00416667 0.01458333],15.0,[0.10036765 0.27022059 0.21556373 0.29718137 0.11666667],130.0,[0.30857843 0.19460784 0.1435049  0.12904412 0.22426471],107.0,0.21029411764705883
https_i.ytimg.comviEYLUUm9SLW0default.jpg,True,True,True,False,False,False,1,[0.31176471 0.13312908 0.15915033 0.19460784 0.20134804],119.0,[0.50784314 0.02696078 0.0375     0.12573529 0.30196078],32.0,[0.37536765 0.25931373 0.18664216 0.12169118 0.05698529],73.0,[0.03590686 0.10183824 0.11703431 0.20306373 0.54215686],211.0,0.25306372549019607
https_i.ytimg.comviEYeIEou-5kgdefault.jpg,True,True,False,False,False,False,0,[0.46548203 0.17336601 0.16560458 0.0621732  0.13337418],61.0,[0.30012255 0.04693627 0.31139706 0.24705882 0.09448529],101.0,[0.78247549 0.13848039 0.03688725 0.01348039 0.02867647],19.0,[0.27769608 0.19154412 0.07107843 0.08823529 0.37144608],120.0,0.24227941176470588
https_i.ytimg.comviEYkEshCOhEUdefault.jpg,True,True,False,False,False,False,0,[0.3691585  0.20853758 0.20253268 0.16425654 0.05551471],85.0,"[9.75980392e-01 0.00000000e+00 1.22549020e-04 3.67647059e-03
 2.02205882e-02]",9.0,[0.03529412 0.32156863 0.34485294 0.2622549  0.03602941],122.0,[0.14105392 0.28553922 0.24754902 0.20232843 0.12352941],121.0,0.2454656862745098
https_i.ytimg.comviEZSCtgfmEO0default.jpg,True,False,True,False,False,True,0,[0.76049837 0.05882353 0.11625817 0.02348856 0.04093137],2.0,[0.79914216 0.02022059 0.01433824 0.15551471 0.01078431],0.0,[0.77536765 0.05661765 0.04117647 0.03026961 0.09656863],0.0,[0.69742647 0.10306373 0.14166667 0.03161765 0.02622549],7.0,0.14044117647058824
https_i.ytimg.comviEZXu7RxBR0Ydefault.jpg,True,True,False,False,False,False,1,[0.37226307 0.16107026 0.18431373 0.14395425 0.13839869],90.0,[0.91029412 0.01985294 0.0185049  0.02855392 0.02279412],14.0,[0.16556373 0.4182598  0.33419118 0.06948529 0.0125    ],90.0,[0.03419118 0.04632353 0.17990196 0.34509804 0.39448529],190.0,0.23529411764705882
https_i.ytimg.comviE_86MEdNsAIdefault.jpg,True,True,False,False,False,False,1,[0.49460784 0.21082516 0.12634804 0.0806781  0.08754085],52.0,[0.66911765 0.1057598  0.08737745 0.08125    0.0564951 ],21.0,[0.52794118 0.31078431 0.09742647 0.02745098 0.03639706],46.0,[0.20134804 0.22585784 0.18198529 0.16458333 0.22622549],119.0,0.2323529411764706
https_i.ytimg.comviE_ViwNxUldwdefault.jpg,True,True,False,False,False,False,0,[0.46319444 0.11013072 0.2191585  0.12790033 0.07961601],67.0,[0.69227941 0.03995098 0.05796569 0.16397059 0.04583333],23.0,[0.5502451  0.18088235 0.12634804 0.09007353 0.05245098],42.0,[0.11568627 0.11372549 0.34129902 0.25159314 0.17769608],142.0,0.1355392156862745
https_i.ytimg.comviEaC6LTIxBrAdefault.jpg,True,True,False,False,False,False,3,[0.34562908 0.17573529 0.20318627 0.15510621 0.12034314],96.0,[0.68676471 0.01213235 0.04816176 0.05134804 0.20159314],17.0,[0.23137255 0.22058824 0.30379902 0.14240196 0.10183824],110.0,[0.1129902  0.27352941 0.21715686 0.13713235 0.25919118],125.0,0.3162990196078431
https_i.ytimg.comviEaEesT3HO4wdefault.jpg,True,True,False,False,False,False,1,[0.42875817 0.16352124 0.19158497 0.12234477 0.09379085],75.0,[0.77267157 0.01605392 0.00784314 0.12610294 0.07732843],13.0,[0.25502451 0.34203431 0.27892157 0.07867647 0.04534314],90.0,[0.24607843 0.13946078 0.15772059 0.22071078 0.23602941],141.0,0.22855392156862744
https_i.ytimg.comviEafi9hqm3OYdefault.jpg,True,True,False,False,False,False,1,[0.31576797 0.16033497 0.30959967 0.12798203 0.08631536],103.0,[0.38848039 0.00894608 0.19301471 0.25245098 0.15710784],103.0,[0.41102941 0.24938725 0.09142157 0.06801471 0.18014706],64.0,[0.13137255 0.14289216 0.35404412 0.17585784 0.19583333],121.0,0.13198529411764706
https_i.ytimg.comviEajOkkJ80ucdefault.jpg,True,True,False,False,False,False,1,[0.31127451 0.18892974 0.33770425 0.10163399 0.06045752],101.0,[0.25281863 0.0060049  0.10784314 0.49411765 0.13921569],120.0,[0.25171569 0.26875    0.27303922 0.13063725 0.07585784],98.0,[0.43002451 0.23468137 0.15882353 0.07218137 0.10428922],66.0,0.2665441176470588
https_i.ytimg.comviEbSOKsFHwU8default.jpg,True,True,False,False,False,False,0,[0.95919118 0.00939542 0.01082516 0.01662582 0.00396242],0.0,[0. 0. 1. 0. 0.],0.0,[0. 0. 1. 0. 0.],0.0,[0.87757353 0.02818627 0.03247549 0.04987745 0.01188725],5.0,0.036397058823529414
https_i.ytimg.comviEbXHZ4WoyFYdefault.jpg,True,True,False,False,False,False,0,[0.37667484 0.29142157 0.27091503 0.05539216 0.00559641],69.0,[0.16727941 0.00392157 0.42757353 0.27058824 0.13063725],104.0,[0.38615196 0.40110294 0.18419118 0.01911765 0.00943627],62.0,[0.57316176 0.34534314 0.0435049  0.03063725 0.00735294],47.0,0.11519607843137254
https_i.ytimg.comviEbbL8NhdTQEdefault.jpg,True,True,False,False,False,False,0,[0.17969771 0.46372549 0.18864379 0.07883987 0.08909314],90.0,[0.10857843 0.425      0.42487745 0.03627451 0.00526961],65.0,[0.27377451 0.46642157 0.13284314 0.08210784 0.04485294],74.0,[0.07107843 0.22818627 0.33272059 0.14791667 0.22009804],127.0,0.22806372549019607
https_i.ytimg.comviEbuCLC_wVlMdefault.jpg,True,True,True,False,False,False,1,[0.49579248 0.1250817  0.08611111 0.09060458 0.20241013],51.0,[0.94718137 0.00833333 0.00931373 0.01262255 0.02254902],10.0,[0.46556373 0.32928922 0.16446078 0.02818627 0.0125    ],52.0,[0.07120098 0.03443627 0.07904412 0.22953431 0.58578431],216.0,0.2075980392156863
https_i.ytimg.comviEcFJbKJxjDAdefault.jpg,True,True,True,False,False,False,0,[0.41666667 0.10330882 0.16041667 0.09481209 0.22479575],91.0,[0.59117647 0.00906863 0.01813725 0.27879902 0.10281863],24.0,[0.6125     0.22585784 0.08578431 0.03872549 0.03713235],22.0,[0.03982843 0.0682598  0.09203431 0.16262255 0.6372549 ],232.0,0.22634803921568628
https_i.ytimg.comviEcd4eA067P0default.jpg,False,False,False,False,False,False,0,[0.48198529 0.26503268 0.16135621 0.06621732 0.0254085 ],53.0,[0.61875    0.0689951  0.19031863 0.05343137 0.0685049 ],30.0,[0.40588235 0.3192402  0.15943627 0.04767157 0.06776961],62.0,[0.36960784 0.32671569 0.1942402  0.09448529 0.01495098],66.0,0.16041666666666668
https_i.ytimg.comviEdRmaKHqYJYdefault.jpg,True,True,False,False,False,False,0,[0.20200163 0.21584967 0.1748366  0.25106209 0.15625   ],123.0,[0.15416667 0.06985294 0.1185049  0.12316176 0.53431373],150.0,[0.33210784 0.26495098 0.11556373 0.11446078 0.17291667],80.0,[0.09632353 0.2620098  0.1939951  0.15551471 0.29215686],139.0,0.23615196078431372
https_i.ytimg.comviEdkK29-TWJkdefault.jpg,True,True,False,False,False,False,0,[0.47888072 0.25469771 0.09673203 0.08549837 0.08419118],54.0,[0.77757353 0.10098039 0.01740196 0.01078431 0.0932598 ],25.0,[0.45919118 0.34460784 0.1495098  0.03088235 0.01580882],56.0,[0.12990196 0.37230392 0.125      0.13602941 0.23676471],101.0,0.24044117647058824
https_i.ytimg.comviEeNrUTiwZVwdefault.jpg,True,True,False,False,False,False,3,[0.32160948 0.17561275 0.18026961 0.18276144 0.13974673],103.0,[0.45514706 0.01580882 0.03897059 0.11531863 0.3747549 ],103.0,[0.35759804 0.35710784 0.12169118 0.11188725 0.05171569],68.0,[0.14276961 0.13664216 0.1435049  0.20955882 0.36752451],173.0,0.2866421568627451
https_i.ytimg.comviEeb2CgoSt9Mdefault.jpg,True,False,True,False,False,False,0,[0.35473856 0.15098039 0.19191176 0.24848856 0.05388072],100.0,[0.98014706 0.01237745 0.00551471 0.         0.00196078],11.0,[0.06495098 0.26286765 0.30294118 0.33762255 0.03161765],130.0,[0.03235294 0.20870098 0.26531863 0.38578431 0.10784314],158.0,0.21838235294117647
https_i.ytimg.comviEel8QDRlIGAdefault.jpg,True,True,False,False,False,False,1,[0.35457516 0.1880719  0.23010621 0.15743464 0.06981209],90.0,[0.45281863 0.10845588 0.04313725 0.1375     0.25808824],50.0,[0.32242647 0.28308824 0.24644608 0.07058824 0.07745098],83.0,[0.23884804 0.19007353 0.26066176 0.17843137 0.13198529],113.0,0.2740196078431373
https_i.ytimg.comviEgEljsUNCe4default.jpg,True,True,False,False,False,False,0,[0.35976307 0.07438725 0.31960784 0.06070261 0.18553922],110.0,[0.08737745 0.00637255 0.14276961 0.65232843 0.11115196],117.0,[0.8247549  0.11470588 0.01495098 0.01115196 0.03443627],32.0,[0.16323529 0.07267157 0.16078431 0.08112745 0.52218137],212.0,0.1349264705882353
https_i.ytimg.comviEgUMLjp3H4Edefault.jpg,True,True,False,False,False,False,0,[0.2441585  0.14852941 0.26098856 0.23582516 0.11049837],114.0,[0.3692402  0.01519608 0.09056373 0.30637255 0.21862745],109.0,[0.13321078 0.19117647 0.20968137 0.26568627 0.2002451 ],144.0,[0.22218137 0.20870098 0.20196078 0.23590686 0.13125   ],123.0,0.2363970588235294
https_i.ytimg.comviEg_kW5fw6qUdefault.jpg,False,False,False,False,False,False,1,[0.35661765 0.1127451  0.18950163 0.11013072 0.2310049 ],111.0,[0.45882353 0.03063725 0.05012255 0.19767157 0.2627451 ],75.0,[0.50551471 0.16997549 0.05       0.04840686 0.22610294],48.0,[0.0870098  0.12328431 0.23553922 0.0872549  0.46691176],184.0,0.24718137254901962
https_i.ytimg.comviEhSXsTSNDyodefault.jpg,True,True,True,False,False,False,1,[0.05085784 0.08410948 0.37642974 0.10200163 0.38660131],150.0,[0.02990196 0.00196078 0.05612745 0.65220588 0.25980392],132.0,[0.0064951  0.00367647 0.00772059 0.11090686 0.87120098],250.0,[0.12009804 0.24730392 0.25710784 0.09571078 0.27977941],118.0,0.18627450980392157
https_i.ytimg.comviEi6AtHXJ9dgdefault.jpg,True,True,True,False,False,False,0,[0.27704248 0.16568627 0.42079248 0.10772059 0.02875817],113.0,[0.21262255 0.51164216 0.01090686 0.23970588 0.02512255],40.0,[0.05392157 0.18615196 0.47071078 0.22401961 0.06519608],128.0,[0.10061275 0.25588235 0.54546569 0.07696078 0.02107843],125.0,0.1553921568627451
https_i.ytimg.comviEiwmO-XOqZ8default.jpg,True,True,False,False,False,False,1,[0.24468954 0.17287582 0.22638889 0.17977941 0.17626634],124.0,[0.40147059 0.03039216 0.1129902  0.15171569 0.30343137],90.0,[0.12071078 0.14767157 0.21311275 0.21593137 0.30257353],157.0,[0.21752451 0.24142157 0.15882353 0.15759804 0.22463235],115.0,0.2568627450980392
https_i.ytimg.comviEjW7WzozgI0default.jpg,True,True,True,False,False,False,1,[0.2373366  0.26903595 0.3494281  0.09979575 0.04440359],101.0,[0.22781863 0.00073529 0.41568627 0.32928922 0.02647059],103.0,[0.08602941 0.43602941 0.30980392 0.1182598  0.04987745],99.5,[0.41164216 0.17169118 0.17990196 0.15735294 0.07941176],80.0,0.08970588235294118
https_i.ytimg.comviEk3aeUhHaFYdefault.jpg,False,False,False,False,False,False,0,[0.55077614 0.21785131 0.08762255 0.10122549 0.04252451],32.0,[0.80183824 0.07806373 0.01715686 0.02254902 0.08039216],23.0,[0.79203431 0.10968137 0.07022059 0.01740196 0.01066176],15.0,[0.06029412 0.49840686 0.12879902 0.1997549  0.1127451 ],100.0,0.12230392156862745
https_i.ytimg.comviElKPnh0Q8pUdefault.jpg,False,False,False,False,False,False,0,[0.11139706 0.07794118 0.17528595 0.40200163 0.23337418],167.0,[0.06507353 0.00392157 0.00551471 0.07647059 0.84901961],167.0,[0.0057598  0.03860294 0.11151961 0.23946078 0.60465686],218.0,[0.26568627 0.18860294 0.26678922 0.1875     0.09142157],113.0,0.2537990196078431
https_i.ytimg.comviElPJr_tKkO4default.jpg,True,True,False,False,False,False,0,[0.52348856 0.25772059 0.13333333 0.06339869 0.02205882],47.0,[0.71948529 0.02169118 0.0307598  0.16862745 0.05943627],13.0,[0.42083333 0.47328431 0.07071078 0.01409314 0.02107843],57.0,[0.41397059 0.2745098  0.14767157 0.11875    0.04509804],62.0,0.2665441176470588
https_i.ytimg.comviElmsIGT85tIdefault.jpg,False,False,False,False,False,False,0,[0.27471405 0.17908497 0.2689951  0.19889706 0.07830882],108.0,[0.27622549 0.10796569 0.13210784 0.26102941 0.22267157],106.0,[0.46985294 0.28284314 0.16262255 0.07205882 0.01262255],56.0,[0.0120098  0.14571078 0.29289216 0.3317402  0.21764706],161.0,0.29129901960784316
https_i.ytimg.comviEm8C6AvD4skdefault.jpg,True,False,True,True,False,False,0,[0.44620098 0.1059232  0.15718954 0.19926471 0.09142157],75.0,[0.49203431 0.09093137 0.09068627 0.15392157 0.17242647],38.0,[0.70870098 0.08578431 0.07965686 0.04620098 0.07965686],28.0,[0.09926471 0.1375     0.18627451 0.39019608 0.18676471],169.0,0.23566176470588235
https_i.ytimg.comviEm9EI37Yy9gdefault.jpg,True,True,False,False,False,False,0,[0.31887255 0.18778595 0.24330065 0.09775327 0.15228758],100.0,[0.27426471 0.03823529 0.18357843 0.35551471 0.14840686],108.0,[0.32352941 0.19681373 0.10588235 0.07095588 0.30281863],94.0,[0.33713235 0.2932598  0.11875    0.09681373 0.15404412],72.0,0.24877450980392157
https_i.ytimg.comviEofDwwembIwdefault.jpg,True,True,True,True,False,False,0,[0.3685049  0.17753268 0.26205065 0.07986111 0.11205065],93.0,[0.2310049  0.05306373 0.45355392 0.24068627 0.02169118],96.0,[0.82389706 0.11813725 0.04068627 0.01053922 0.0067402 ],30.0,[0.03480392 0.09117647 0.33235294 0.2122549  0.32941176],159.0,0.19080882352941175
https_i.ytimg.comviEonq7PRPIqYdefault.jpg,True,True,False,False,False,False,0,[0.38263889 0.17336601 0.2247549  0.21368464 0.00555556],89.0,[0.45367647 0.00245098 0.00061275 0.09693627 0.44632353],132.0,[0.01973039 0.33308824 0.44840686 0.18210784 0.01666667],111.0,[0.59007353 0.22340686 0.07573529 0.07022059 0.04056373],33.0,0.08602941176470588
https_i.ytimg.comviEouvsy8JdLUdefault.jpg,True,True,True,False,False,False,0,[0.37937092 0.13259804 0.18562092 0.16801471 0.13439542],96.0,[0.25012255 0.03284314 0.31372549 0.36384804 0.03946078],96.0,[0.83051471 0.10306373 0.03835784 0.00943627 0.01862745],7.0,[0.04473039 0.03284314 0.07769608 0.46017157 0.38455882],198.0,0.13590686274509803
https_i.ytimg.comviEp6-bNu16_Idefault.jpg,True,True,True,False,False,False,1,[0.35833333 0.19489379 0.22397876 0.09861111 0.12418301],90.0,[0.57426471 0.02242647 0.07622549 0.2432598  0.08382353],15.0,[0.31985294 0.38161765 0.17757353 0.05955882 0.06139706],76.0,[0.16764706 0.15637255 0.18627451 0.17855392 0.31115196],150.0,0.2593137254901961
https_i.ytimg.comviEpW_OEuHNX8default.jpg,True,True,False,False,False,False,1,[0.47986111 0.12091503 0.14877451 0.12083333 0.12961601],59.0,[0.75661765 0.0254902  0.0810049  0.06973039 0.06715686],16.0,[0.2877451  0.19963235 0.22794118 0.13517157 0.1495098 ],104.0,[0.37916667 0.10943627 0.10588235 0.16617647 0.23933824],108.5,0.12867647058823528
https_i.ytimg.comviEpm5_DSfMn4default.jpg,False,False,False,False,False,False,0,[0.40253268 0.21376634 0.27263072 0.05375817 0.05731209],61.0,[0.0810049  0.01715686 0.12708333 0.70428922 0.07046569],114.0,[0.27071078 0.48872549 0.0625     0.07536765 0.10269608],61.0,[0.85183824 0.02990196 0.02389706 0.02512255 0.0692402 ],24.0,0.09779411764705882
https_i.ytimg.comviEpt29ceiVfkdefault.jpg,True,True,False,False,False,False,0,[0.35285948 0.23374183 0.19150327 0.1056781  0.11621732],90.0,[0.29031863 0.10134804 0.40012255 0.13664216 0.07156863],92.0,[0.51985294 0.21752451 0.08762255 0.07291667 0.10208333],48.0,[0.19730392 0.18921569 0.18676471 0.18406863 0.24264706],133.0,0.23823529411764705
https_i.ytimg.comviEq1BuMoTW7Qdefault.jpg,True,True,False,False,False,False,0,[0.37945261 0.14473039 0.18366013 0.1935866  0.09857026],94.0,[0.69669118 0.02463235 0.08762255 0.11936275 0.07169118],23.0,[0.31654412 0.29620098 0.18161765 0.1185049  0.08713235],79.0,[0.11041667 0.0935049  0.19068627 0.39681373 0.20857843],170.0,0.2725490196078431
